LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
TRAN,KYLE,027,02,1,005585664
CALDWELL,MELODIE,034,00,1,090317944
STEELE,BARNEY,040,02,0,551363973
ONEILL,MAGDALENA,043,00,0,547482541
MORA,CORRIN,010,01,1,088535094
THORNTON,LANG,008,03,1,722762782
BENJAMIN,IRVIN,004,03,0,338506148
PATTERSON,RODGER,025,01,1,212151120
STEPHENS,LENARD,003,02,0,450519162
DUFFY,RAFAELA,041,03,1,303804121
BEAN,YUN,025,03,0,275951932
HART,BRANDIE,042,03,0,557771258
ROLLINS,LATRISHA,021,02,1,242579237
MALONE,MY,045,01,0,215788152
MELENDEZ,DARNELL,031,01,0,353000911
GIBSON,AZALEE,016,02,1,010496009
BLAIR,MILAN,046,01,1,296741193
VILLA,DORTHEY,001,01,0,105465016
HOLT,CHRISTOPHER,051,07,0,331836116
WILLIS,CRISELDA,024,03,1,270201768
SPENCER,DUNCAN,064,03,1,264937084
SCHAEFER,ANNAMARIE,010,00,1,036019712
SHEPPARD,SHAUN,014,02,0,231026430
GLENN,ARIANA,017,03,1,407788086
FOSTER,CLAUDETTE,012,03,0,165236424
TUCKER,CHRYSTAL,028,00,0,025001329
SCHWARTZ,PAMALA,055,03,1,199296242
MCCLAIN,WILLIAN,001,00,0,073067986
WELLS,DEON,011,02,0,016755295
KELLEY,MATTHEW,013,00,1,040361931
WOODS,PA,010,01,1,995208938
CASTILLO,HEIKE,016,01,1,434625867
HOLDEN,HULDA,030,02,1,173741163
LOVE,MIRTA,025,01,1,058536030
RUBIO,FREEDA,055,01,0,329910583
BUCHANAN,EVA,029,01,0,266801584
BRANCH,SANDY,036,00,1,962679226
SINGH,SIMONA,015,05,1,278082151
PATRICK,MARILEE,037,01,1,012244615
DURHAM,AI,020,01,1,012218733
GALVAN,SCOT,001,03,1,442562964
HOGAN,KIM,046,02,0,713650539
WU,BARBAR,018,02,1,603834554
PETTY,RACHEL,038,00,1,537529423
HARDING,HARLAND,088,00,1,425359768
MELENDEZ,ASSUNTA,030,00,1,083175845
VALENCIA,RISA,050,00,1,269926396
HUFF,SHANICE,055,00,1,275762706
ODOM,RICHELLE,048,01,0,166981977
WARREN,JAYNA,023,00,1,001760550
STEWART,ALDO,034,01,1,267315233
BRANDT,JAMES,055,03,1,652662462
BERG,RHODA,040,03,1,095149383
WARNER,VAN,027,01,1,521085168
DELGADO,CHRISTEEN,021,03,0,635997304
CONNER,MARCELLA,023,00,1,903119385
FINLEY,AMADO,048,03,0,393412096
TAPIA,NEREIDA,040,00,1,189095069
JENKINS,CECELIA,013,00,0,545415265
BEST,ODELIA,098,03,1,029476482
PARRISH,KATHERYN,015,00,0,397163748
GREENE,PEG,004,03,1,097538196
PHILLIPS,JENELL,088,02,1,490354237
SIMS,VEDA,037,01,0,680063302
HUFFMAN,GREG,062,01,0,000627333
JEFFERSON,FLORINDA,049,02,0,162651343
SHANNON,PEARL,050,01,0,010759490
WANG,CHARISSA,047,01,1,425427607
BAKER,KENNA,055,01,1,084158655
PETERSEN,ALFREDA,056,00,0,209532209
DIAZ,TENESHA,062,03,0,789746835
KIM,ISABELL,044,03,1,719296726
HOUSTON,WILLODEAN,058,00,1,465709788
HARDING,JOSEPHINA,052,02,1,599560828
HOLDEN,NELLIE,056,02,0,087651464
HOLDEN,ROZELLA,048,02,0,749540063
LEVINE,SLYVIA,049,02,1,355882897
FOSTER,RISA,050,08,1,258788657
RIVAS,MUOI,110,03,1,337257045
PARRISH,DANIELA,086,02,1,377599858
DORSEY,TINA,007,00,0,412041604
VEGA,SYBLE,054,01,0,983805402
SUTTON,GUADALUPE,054,01,1,031742400
CUMMINGS,RACHELL,007,02,1,785884583
MURPHY,MERLIN,110,02,0,624486803
STARK,GEMA,014,02,0,111380068
CHAN,WINIFRED,052,02,0,325073776
MARSHALL,MARQUITTA,019,03,0,387091550
WILSON,LANNIE,002,00,0,214574903
JOHNS,RINA,012,03,0,262785956
HUMPHREY,OLIN,049,03,0,581026108
DRAKE,GRETA,037,01,0,391053338
DAVIES,SHEILAH,008,00,1,029094421
RANGEL,REBA,021,00,0,130282941
SANCHEZ,VIRGINIA,052,02,0,041133106
FLETCHER,TORY,045,00,0,011482055
GREENE,FRANCIS,044,02,0,076664692
DEAN,SHELBY,047,02,1,065326343
ODONNELL,FELISA,048,00,0,120468582
PRESTON,DEBRAH,063,00,1,327522482
CASTRO,BLONDELL,028,01,1,003772214
BURNS,GENA,028,06,0,216867901
FLEMING,ROMANA,026,02,1,631149683
BARRETT,MICHELINE,019,01,1,341853762
RAMSEY,KYMBERLY,073,03,0,609925765
VINCENT,LATOYIA,094,01,1,493470065
SPENCE,PHYLISS,040,00,0,114282950
MARKS,MILLICENT,018,03,0,322937504
DENNIS,MADALYN,012,00,1,502684926
GILLESPIE,LURLINE,009,03,0,131534751
WHITEHEAD,MELIDA,053,02,0,850609292
HERRING,ELINORE,059,01,1,238744513
MERRITT,LUCAS,038,06,1,438005694
STARK,KIMBERLEE,047,00,1,285646072
ACEVEDO,SHERLENE,043,02,1,048912590
NICHOLSON,MITSUE,045,00,1,172702270
STEIN,FLORENTINA,022,01,0,319182405
CHAMBERS,DREW,026,03,1,346958073
SANCHEZ,LIZ,011,01,0,640238583
NUNEZ,SHIRLEY,046,02,0,105484652
FIELDS,ILSE,008,03,0,195085818
BAKER,ALTHA,012,03,0,140620957
JOHNS,XENIA,011,03,1,111251050
MCCARTY,MAIDA,036,02,0,028873193
THORNTON,JAMEE,060,02,0,120681822
LEACH,KRISTEL,047,03,0,000482573
DUFFY,ANGELINE,025,00,1,041086113
RUIZ,IDELL,048,03,1,007456754
KIRBY,SHANEKA,012,01,1,121005174
BIRD,CARIE,029,02,1,306098628
RUSSELL,TENNILLE,025,01,1,143474564
FOX,LEZLIE,008,03,1,896626279
SANTOS,EVA,012,01,1,164996931
MCKNIGHT,CARI,047,01,0,030589190
FOLEY,ERVIN,052,03,1,253368594
MOSLEY,ANGELIKA,005,01,1,015702787
LEE,ELBA,056,00,0,053548434
JOHNSON,PENNIE,007,00,0,050386028
MARSHALL,DREW,057,03,1,515820214
LEBLANC,ERNESTO,066,03,0,059798800
EDWARDS,VERA,015,01,1,264927351
FERNANDEZ,MAURO,031,03,1,436122913
VALDEZ,LOREN,017,02,0,080196500
LANDRY,RICARDA,046,02,0,468311372
BERRY,AGNUS,053,00,0,048743069
BOOTH,JOESPH,058,01,1,244560177
FARMER,ERMA,098,03,1,021174831
HOOPER,NICOLASA,029,02,0,033367621
CALDWELL,KRISTIAN,046,09,0,570318643
JACOBSON,ROSIE,021,00,1,343394713
SANDOVAL,LONA,035,00,0,410518456
CAMACHO,LORIA,016,01,1,202019260
BENDER,TRINH,026,01,0,879323712
REILLY,KECIA,024,03,1,401774745
KRUEGER,JACELYN,028,01,0,116919553
PHELPS,MARVELLA,025,03,1,080065833
HUTCHINSON,KENT,067,01,1,387761010
LOPEZ,NAOMA,017,03,0,017777006
CURTIS,MARINDA,009,01,1,459306554
GENTRY,LOUVENIA,044,00,0,652101105
HUFFMAN,NEREIDA,040,03,1,263420280
ALEXANDER,ALISSA,048,00,1,058824317
LEACH,DENITA,031,02,1,040635667
COLON,DON,023,00,0,336406414
MOONEY,NATOSHA,053,02,0,257332911
DAUGHERTY,HOPE,032,00,1,714578167
STAFFORD,RIVKA,026,01,0,576897422
ROGERS,YOLANDO,033,00,0,478914386
BAKER,LATICIA,037,00,1,194703668
ROY,EDDIE,020,00,1,815852790
COWAN,FRANSISCA,022,02,0,301433706
PADILLA,KATIE,030,01,1,463010987
MADDOX,FLORENTINA,046,00,1,527446796
HOOVER,MADALENE,012,00,1,334959092
SCHAEFER,DENISHA,042,01,1,633328192
IRWIN,ADRIAN,010,03,0,007169514
HINTON,CHEYENNE,050,00,1,019842795
DODSON,GARRET,041,02,1,303390420
CROSS,ELLIE,067,03,0,034100470
HAYES,ZACKARY,059,00,1,106969352
CHERRY,ALEJANDRA,008,01,1,127806129
MAY,LELAH,005,01,1,263065060
MONTES,BARTON,033,02,0,024917875
GLASS,ETHELENE,073,03,1,162540946
SWEENEY,ANN,031,03,0,019916050
GLENN,LETTY,059,01,1,540437027
MCCARTY,RICHELLE,016,03,1,130061831
BURTON,MARICA,002,01,1,302743430
BIRD,DEANE,011,01,0,087849085
GRANT,DIANA,016,01,1,009773835
NOLAN,AUGUSTA,040,03,0,147482422
LEONARD,LORRI,020,03,0,042640610
CASTRO,JIN,014,00,1,239115865
WADE,NORMAN,080,02,0,041379388
HUBER,BUNNY,030,03,0,030652199
VEGA,SCARLET,059,00,1,852723589
DOMINGUEZ,GAYLENE,008,03,1,008520119
MCCARTHY,LORILEE,011,03,1,596149512
BEARD,SYDNEY,063,03,0,474438919
SUMMERS,DORETHA,080,03,1,330700402
NOVAK,SHASTA,019,02,1,167567512
CONRAD,CHRIS,025,00,1,023588564
CISNEROS,GARNET,001,00,1,099834376
TOWNSEND,HOYT,027,00,0,163203422
OCHOA,HOLLIE,013,00,1,454041832
RYAN,JOYA,109,01,0,605795116
HERRERA,FREDERIC,035,01,1,763599581
TERRY,CASSEY,054,01,0,178604021
NIXON,HEIDE,005,03,0,213892422
FERRELL,CELESTINE,028,01,0,499306205
WEST,HENRY,017,03,0,547025217
LYNCH,EARLINE,051,03,0,626768747
ELLIOTT,CHASITY,044,02,0,259539100
CISNEROS,JOSEPH,060,02,1,617037435
RICHARDS,ALESHIA,005,00,0,309598828
BARTLETT,CORTNEY,055,00,1,016065903
HARMON,JENISE,012,01,1,010777257
MOODY,CAMMIE,038,03,1,573633822
BALL,SHELBY,013,03,1,255768760
BUCHANAN,AUGUSTINE,028,03,0,097615645
UNDERWOOD,LAWERENCE,035,03,0,254457486
WEST,EUNA,037,02,1,058228333
KELLEY,PEGGIE,051,00,1,040433879
HENSLEY,KATTIE,012,01,1,592252644
CLARK,NOEL,038,00,0,250634740
WALLER,ALICIA,012,02,0,117333112
BOWERS,DONETTE,034,02,1,706885540
MORROW,BOOKER,054,03,1,708758239
HODGE,TIMOTHY,020,03,0,020451797
VANG,SHERISE,041,01,0,054935498
MCCARTHY,JACQUELYNE,043,03,1,106670038
MATA,HORACIO,044,03,0,262904904
ALI,CASSIE,019,01,0,212902279
MAY,KAROLINE,078,08,1,067928673
WALTON,EVELYN,050,07,1,534377053
MAYO,SUE,020,01,1,135827802
EVANS,ROSCOE,047,01,1,400630644
BOWMAN,ADRIEN,019,03,0,892430432
BALDWIN,CLIFF,032,00,1,163280540
OLSEN,MARYLOU,078,02,0,146959329
FRIEDMAN,HASSAN,044,00,1,009853932
LAWSON,RUDOLPH,047,00,1,628425770
GONZALEZ,LAHOMA,043,02,0,521737209
JUAREZ,LAVERNA,001,02,0,031491733
FLYNN,LETTIE,044,03,1,104033791
IRWIN,LARISA,026,01,1,116168526
KRAUSE,TOYA,058,02,0,229383373
HAMMOND,CLEO,010,01,0,575734227
DALTON,MARCELLE,002,08,1,285477398
MCKENZIE,ELICIA,006,04,0,199173641
ROMERO,NYDIA,008,00,0,137422358
SALAZAR,PAULETTE,044,01,0,538131277
MADDEN,JESS,001,01,0,057934480
OLSEN,MARCIA,058,00,1,153473662
HUTCHINSON,FABIAN,014,00,0,155998731
CABRERA,LAVERA,047,00,0,084051661
CHAN,JAMIE,028,03,0,564815340
MARQUEZ,HILLARY,038,03,1,054269904
GORDON,SAMMIE,057,03,1,102849732
KERR,GERTIE,015,07,0,546933963
ELLIS,MARINE,007,01,0,151430439
LE,SIRENA,024,02,0,009546283
ROBERTS,LUCIE,032,00,0,426745497
VELASQUEZ,LUCIANO,095,03,1,370610284
ORTEGA,KAROL,016,01,0,295226224
HARVEY,ROGER,007,03,0,529223889
SHEPPARD,LANG,060,02,0,104849545
WANG,GITA,021,01,1,123539932
PRATT,FE,032,00,0,516837634
HAMPTON,EVELIN,025,02,1,100277419
DENNIS,AURA,043,00,0,368355419
SOSA,GWYNETH,016,03,0,391413913
CONTRERAS,ALISE,053,03,1,996525369
ROSE,LASHELL,078,01,0,381564211
COCHRAN,SIOBHAN,030,03,0,504688688
STEPHENSON,NOMA,039,00,1,001887770
WADE,KEVEN,048,03,0,396321537
CONRAD,EDDIE,047,01,0,081939903
KELLEY,BRIDGETTE,042,03,1,068418908
SPARKS,CHASTITY,043,01,1,595591132
VILLEGAS,JARRED,017,02,1,572299694
QUINN,IKE,050,01,1,361452201
ROBBINS,JEREMY,047,02,0,154970647
LYONS,BERNICE,013,00,0,173802137
BECK,ROMA,014,03,0,120217567
NIELSEN,HAILEY,055,02,0,022590613
LOWERY,NELLY,033,03,1,281741126
MCCARTY,BELINDA,039,01,1,165623317
NAVARRO,OLEN,048,02,1,507614864
NICHOLS,JULIETA,048,02,1,274084721
DELGADO,KATELYNN,011,02,1,285215131
MORGAN,KIYOKO,017,00,1,401269997
BECKER,KELLY,046,01,1,410173233
JORDAN,STACY,054,01,0,275514499
BLAIR,CHERLY,018,01,1,556607439
REED,ELANOR,030,03,0,015658976
BLAKE,KARINE,044,00,1,102659782
FLOWERS,VALENTIN,014,02,0,358662696
DIXON,SHALANDA,007,01,0,134026345
BEAN,ILANA,017,03,0,009260591
LYNN,HELGA,043,01,1,034201512
HERRERA,KATHY,045,03,0,012277961
MCKAY,EMMA,003,02,1,325856428
MOSLEY,CONCHA,025,02,1,017424438
FARRELL,NONA,050,01,1,092778517
CASEY,CHRISTY,024,03,1,050453502
SHANNON,NICKOLE,022,02,0,157002906
GREENE,LATRICIA,077,00,0,039939656
STAFFORD,LEONORE,063,03,0,068878558
WARD,ABDUL,045,00,1,132954076
HOLDEN,ORALIA,056,00,0,564476922
TRUJILLO,SHANNON,024,01,1,378583234
CASTRO,JOHNNA,046,02,1,051425167
PAYNE,ETTIE,056,03,1,103525596
ELLIS,BARNEY,058,02,0,331901229
WOLF,TARAH,014,00,1,016469976
BALL,CORY,030,08,1,033241123
ARNOLD,GLENN,011,02,0,625454278
ERICKSON,JOLYNN,029,00,1,253108228
MCKNIGHT,LUCI,036,00,0,770530120
ANDERSEN,YEE,013,03,1,102888467
SIMON,ARDITH,030,02,0,837818252
MAYNARD,ALONZO,005,01,0,938119369
WARD,JAN,040,02,1,014516001
VEGA,CATHERYN,007,03,0,099080703
MATTHEWS,MAKEDA,002,00,1,034532806
WALKER,CLEO,055,03,0,007749388
HUFF,ERIN,009,03,1,227212878
DUDLEY,LUPITA,045,01,0,643401158
MAXWELL,MARIANN,022,00,1,877497164
WILKERSON,DEBBI,052,00,1,342371384
GIBSON,DELOISE,042,01,0,114707869
SANDERS,KIZZIE,041,00,0,422101207
NOLAN,TESHA,035,01,1,320212239
HIGGINS,SHELTON,023,01,1,050275521
GALLAGHER,JUANA,030,02,0,166616662
SCHAEFER,QUEEN,019,01,1,110299424
WILLIS,TERRY,011,03,0,038373854
FAULKNER,ROSAMARIA,051,02,1,454955301
MAYO,JENINE,074,02,0,444354449
MONROE,RETA,006,02,1,384225805
LARSON,RHONDA,002,03,0,009666773
SPARKS,CHERISE,049,02,0,120312819
CUMMINGS,CHEYENNE,037,01,0,620315150
HOLDER,CHET,011,03,1,098068946
SCOTT,HAYWOOD,025,02,1,757058823
CHANG,IVEY,024,02,0,072929390
EWING,TIERA,011,00,1,385115642
HURST,CRISTINA,019,01,0,064525167
ROSARIO,SHERRYL,017,03,1,486457207
GALLOWAY,GIANNA,008,00,1,460938175
CASTILLO,FRITZ,055,01,0,191807096
HUFFMAN,ABBIE,041,02,1,015137398
HUTCHINSON,ARMINDA,049,02,0,143104345
HINES,LEON,060,03,0,475793629
JACOBSON,WALTER,022,00,1,555541860
CHAPMAN,KARIE,069,00,1,270799697
SHELTON,KRISTA,094,00,1,089593214
TOWNSEND,TONDA,101,03,1,059275809
CLINE,EVON,009,01,0,320837894
BUCKLEY,MAE,034,00,0,148331406
ASHLEY,DORIS,065,02,1,367899502
VAUGHN,CORAZON,012,09,1,340538152
REID,TONI,049,03,1,103065887
PHAM,ALLYN,038,00,0,579099760
VARGAS,TRINIDAD,021,02,0,136151324
SCHMITT,TRACI,035,00,1,073971982
TODD,LUVENIA,005,01,0,017314314
LITTLE,LUANN,010,03,1,078383844
PEREZ,CASIMIRA,035,02,0,173506161
MAXWELL,CHRISTIAN,036,00,1,043481861
HUTCHINSON,SHA,052,09,1,085910425
CAIN,DUANE,003,00,1,131639169
ZAMORA,CLAIR,019,02,0,233615169
MOODY,DIONE,035,02,0,015143330
BERG,ANTON,009,03,0,019541099
VARGAS,MARQUITTA,016,03,1,567082388
HURST,TEOFILA,060,03,1,497999488
SANFORD,MICHEAL,045,00,0,468689771
TRAVIS,TULA,044,00,0,153246247
WADE,WINNIE,036,03,1,120523731
KRAMER,WILMA,035,02,0,205610316
MCDANIEL,MARGENE,042,03,0,081826674
BURKE,CARLYN,029,00,1,185045357
RUSSO,NETA,040,03,1,272480659
RIVERA,DENYSE,055,03,1,715248972
COLEMAN,KATHARINA,059,01,0,393046611
MATHIS,SHIRA,034,00,1,078681699
KIRK,TAMESHA,005,00,0,732062894
BAILEY,CHONG,039,02,0,147820915
HERMAN,NORIKO,024,03,1,608587133
BENDER,ANGLEA,041,01,1,483954317
LAMBERT,DELTA,011,00,0,226381484
BUTLER,GLINDA,015,01,0,062255397
GUERRERO,FILOMENA,027,01,1,012240057
AVERY,DEBBIE,072,03,0,088161650
BLACKBURN,MARGERET,051,00,1,307921497
SHARP,DOYLE,042,03,1,120842197
LOGAN,CATHEY,032,02,0,406897109
HEBERT,JORDAN,001,00,0,115528190
FERNANDEZ,CARMEN,007,03,0,101910549
MARTINEZ,TUYET,001,03,1,159598760
MONTGOMERY,MILA,023,03,1,182652571
ARIAS,INGER,042,03,0,039825656
WILKINS,DANIEL,055,03,0,103602582
POWELL,LIDIA,056,02,0,186938636
WARREN,NGAN,012,02,1,246428791
ROACH,CYNDY,063,01,0,142170232
DELEON,CATHERN,051,00,0,924729132
MCINTOSH,NADENE,008,01,1,001255561
GUERRERO,TORA,031,00,1,412493834
SULLIVAN,CRISTIN,021,03,0,132642745
MCGEE,TANNA,006,02,1,118426369
CORTEZ,WINONA,055,00,0,072527859
LYNN,APRIL,014,01,1,899526371
HOWE,ZULMA,050,03,0,631156431
SIMMONS,KENNITH,016,02,0,167477405
NORRIS,VINCENZA,015,01,1,180965169
WANG,MARIKO,005,00,0,025938768
GATES,JULE,010,06,0,372489166
BULLOCK,JOSEFA,036,02,0,696453738
FITZPATRICK,ROSITA,024,00,0,056853180
LONG,VALERI,009,00,1,540714866
DODSON,RACQUEL,076,00,1,218366964
PIERCE,LAURENCE,045,02,1,195009877
NAVARRO,MINH,096,01,0,002974750
OLSEN,MELANIA,046,00,0,025460204
KRAMER,FAE,035,00,0,043925043
BURNETT,JANAY,028,01,0,227083854
SUTTON,DINO,037,00,0,559301602
GARRISON,JULES,007,01,1,154928701
FITZPATRICK,MARLANA,021,00,0,601735515
LE,DIANA,048,02,0,174931228
HOLDEN,LAURENCE,004,01,0,703360430
WALLS,KOURTNEY,023,00,1,062941789
LOWERY,SUSANNAH,049,01,0,008981470
FLETCHER,LILLIAN,044,00,0,159235987
WALLER,HYO,047,03,1,829216831
OSBORN,MACIE,061,00,0,094347392
SCHAEFER,HELGA,013,03,0,210850479
TURNER,OUIDA,081,03,0,131078765
ODONNELL,KENDA,059,00,0,419911283
WALTERS,AUSTIN,030,01,1,234907125
MCMILLAN,DIVINA,032,03,0,428850535
CROSBY,JARROD,027,03,1,150736618
MCINTOSH,MARCELLUS,019,01,1,196358457
SCHMIDT,GLENDA,038,01,0,288613213
PROCTOR,YESSENIA,002,01,0,015270616
HINTON,BERNEICE,054,02,0,006292997
DODSON,KARI,067,03,0,296235665
BUCK,GIUSEPPE,022,03,1,117642901
MCCARTHY,BEAULAH,028,02,0,724167707
ADAMS,IRA,017,02,1,017699797
MORTON,SHENA,014,02,1,328008274
DENNIS,EBONY,051,02,1,134849264
KLINE,ERIN,041,00,0,001457885
CROSBY,LAVONNE,056,01,1,065348138
SILVA,JERAMY,035,00,1,467562228
STEELE,CHESTER,011,01,1,551851659
WELCH,HANNA,004,03,1,002873719
GREER,JENNA,008,02,1,552072342
CARNEY,CELINA,023,00,1,201614298
WATTS,PALMA,027,03,1,160450460
OWEN,CHAN,023,00,0,054224933
RANDOLPH,CRYSTLE,053,03,0,188711592
MARTINEZ,MARILEE,064,03,0,577145707
MALDONADO,FATIMAH,022,01,1,766108986
GILMORE,CALLIE,007,01,1,040404467
ATKINS,JAMAL,060,03,1,254360966
PAYNE,DOREATHA,028,03,0,603038158
SELLERS,LEONORA,031,01,0,582445505
GARDNER,ILLA,078,01,1,018565975
PRATT,WARD,027,01,1,237155008
THOMAS,EVELYN,049,01,0,056394082
STUART,WARD,018,01,1,298346518
HALEY,RICHELLE,059,01,0,332993298
CAREY,ZULEMA,021,00,1,742224296
MEJIA,ERROL,002,03,0,235241628
BENITEZ,RUTH,025,00,1,403743759
FERRELL,OLIVIA,020,01,0,615901310
HERMAN,CAYLA,017,00,1,066106398
FINLEY,KELLEY,055,01,1,094747002
PHELPS,HASSIE,040,01,0,288446341
LEONARD,ROXY,045,00,1,043920773
MCKENZIE,LUCRETIA,030,03,1,040352990
ROWLAND,SHANIKA,051,01,0,080218921
KERR,HARRIETT,113,01,1,105796126
HUNT,JOSHUA,027,03,0,009144349
REEVES,SHAUN,040,01,1,323895598
STEPHENS,DEANA,060,02,0,012387747
MCCARTY,EVA,034,01,1,623315742
MARSHALL,PETRINA,001,01,0,071070944
WOODS,DORIA,030,01,0,010527868
BENNETT,MARGET,018,02,0,502177053
PHAM,MARK,027,02,1,288170255
RUSSELL,JENEVA,021,03,1,265305956
KEY,VANDA,072,02,0,045188502
MORA,DEBI,019,00,1,509527214
FRIEDMAN,ARCELIA,043,00,1,413474882
HANNA,SHANIKA,007,01,1,121860476
MONTGOMERY,MARY,065,02,1,156402836
LONG,HAI,022,02,1,938009165
BUCHANAN,NICHOL,005,01,1,026381438
LEACH,SHANTI,059,00,0,263940598
ARROYO,BOBBI,040,01,0,145796842
LANE,BOBBY,029,02,1,237231199
HOPKINS,CYTHIA,054,03,0,437913245
DONALDSON,NICOLETTE,040,00,0,181871990
HAMPTON,MEGAN,006,01,1,392065314
BROWN,KENT,017,02,1,022453255
WELCH,ZITA,054,03,1,072705814
MORROW,LILIANA,043,01,1,134817023
STEPHENS,JEANNA,012,03,1,521273786
MCINTOSH,JOEY,045,02,1,040666735
ANDRADE,JONAS,012,00,0,487589636
MERCADO,OTELIA,019,02,0,192279441
POWELL,ALONSO,014,00,0,122257248
POTTER,GRADY,082,02,1,189988734
REYES,RAYMOND,025,06,1,148841941
PENA,OCTAVIO,038,00,0,115190775
BEARD,TAMIE,041,02,1,189569811
MUELLER,MALCOLM,003,03,0,054444258
BUCHANAN,KENDALL,096,03,0,056000192
CARR,VIRGIL,039,02,1,181653303
JENNINGS,CATINA,027,01,0,611698844
BURKE,KESHA,043,01,0,828833153
JACOBSON,MARISHA,035,00,0,687047127
PONCE,DANIELL,075,00,1,182818447
HAHN,ELLIS,015,01,0,041764903
SOSA,JULIETTA,037,02,1,559556537
GUZMAN,ELISSA,049,02,0,131508568
CLARKE,FAIRY,054,02,1,193297063
SILVA,ADELLE,030,01,0,003297113
DECKER,BERNADETTE,025,00,1,364298262
CONTRERAS,RONI,051,00,1,065398320
VARGAS,CAROLA,042,03,0,569175618
MURRAY,NICHOLE,022,03,1,202259327
HESTER,HERSCHEL,008,00,0,024193215
MACK,EMIL,028,01,1,017863029
SHARP,EBONIE,046,02,1,388614719
HURST,RUTHE,062,01,0,066384854
KIRBY,LEONIE,062,01,1,119578687
SCHMITT,MADALYN,035,02,1,021630537
SANDOVAL,DONOVAN,053,03,0,715298603
PARSONS,SUE,035,00,0,457798170
GOLDEN,JIMMIE,022,03,0,644356488
CERVANTES,JANEE,028,00,1,883482443
MCINTYRE,MITCHEL,045,01,0,025713478
WEISS,TRISTAN,055,02,1,493355151
JONES,LOUISE,048,02,0,282074972
FITZPATRICK,LOUELLA,012,00,0,663577491
MACK,ZONIA,042,02,0,739334098
HORNE,MALCOLM,028,01,1,005285416
KELLEY,TRISH,023,03,1,036247233
ODONNELL,JAIMIE,048,02,0,244177173
SAUNDERS,MERCY,065,03,1,581092221
HATFIELD,EMERY,006,02,1,802100802
BALDWIN,AGUSTINA,037,02,1,121621486
MIDDLETON,KEMBERLY,076,00,0,424960881
GREENE,CARMELO,019,02,1,359087906
WEBER,OSCAR,005,01,0,697878460
HARPER,ADRIA,010,03,1,199815606
HUBER,MERRY,026,02,0,054586638
LUNA,CAMILA,008,00,1,209239094
PHELPS,JOANE,075,03,0,613552278
GALVAN,AGNUS,043,03,0,094214124
CARLSON,JENNELL,058,02,1,439748966
FERNANDEZ,LIANNE,010,02,1,880032893
WEISS,EVELYNE,038,02,0,048008818
MAYO,INA,033,00,1,562911808
BEARD,NYLA,070,03,0,065374664
PUGH,AILENE,056,02,1,570769707
GREGORY,SHARAN,016,01,1,006291631
LOZANO,WESLEY,030,01,0,476890244
PARKS,ADAM,057,01,1,069637781
CHANDLER,COREY,080,00,1,611882874
MURRAY,SHIRA,039,01,0,934541096
WILKINSON,MARCELINA,049,03,0,210892880
AGUIRRE,SONNY,038,03,1,304982109
HINES,GERDA,034,01,1,789966401
KENT,EFFIE,023,02,0,343816703
SWEENEY,DUNG,113,00,1,705109229
CUEVAS,JOAQUIN,010,00,0,267582157
HARTMAN,OCTAVIO,020,01,0,687171904
OWENS,NOVELLA,055,01,0,016842468
AUSTIN,ALETHA,044,03,1,429099623
MCCORMICK,DEVIN,045,00,0,619068634
TERRY,DEMETRICE,022,00,0,067383901
NOVAK,SUNNI,052,03,1,159418753
CAMERON,VONNIE,041,03,0,056207329
SIMMONS,FREDRIC,074,02,1,644600230
CARLSON,AURORA,057,02,0,137502397
DYER,DEB,029,02,1,001011848
MAYS,JAYE,045,00,0,741337915
GARDNER,ESTELL,013,02,1,380472497
SILVA,SHIELA,054,03,1,100115882
COHEN,ROSANN,050,01,1,082310477
BRYANT,JOELLEN,041,01,0,346228876
WALSH,LORRAINE,029,02,0,096178017
MCCLAIN,PHYLLIS,028,02,0,021766710
PONCE,OLINDA,013,03,0,019485662
MCPHERSON,KAYLEE,109,02,0,069053630
KAISER,JANELLA,029,01,0,524387145
RAYMOND,JULIANN,053,02,1,181124240
FLORES,ASUNCION,040,03,0,120159575
KING,MARCIE,051,03,0,164244891
MEADOWS,ASHELY,057,02,0,061918147
BARRON,BEV,033,01,0,664904429
MORROW,MALINDA,035,02,1,083763402
MULLEN,TARA,042,02,0,015957222
BERNARD,MELLISA,023,01,1,665639072
SIMS,CLEMENT,057,02,1,027337027
RAYMOND,ALEJANDRINA,019,02,0,063832802
ESTRADA,LASHANDA,018,03,1,355264731
ARMSTRONG,NANCIE,014,01,1,315480909
MCGUIRE,MIKKI,041,03,0,156031832
FARMER,FRANCIS,043,02,0,714184414
RYAN,ROMONA,001,03,0,145878778
BALL,ELTON,055,02,0,263137291
WARE,KENTON,047,02,1,117019379
MIRANDA,RYAN,016,01,0,090503547
VELAZQUEZ,AMI,036,02,0,017673470
QUINN,VELDA,009,01,1,130465745
LUNA,ENOLA,023,02,1,744376035
BENDER,DORETHA,043,02,0,092113324
MOODY,CHAYA,062,03,1,148627098
POOLE,BAMBI,039,04,1,835385142
PITTS,LACHELLE,007,03,1,223915319
AYALA,BERNICE,042,02,0,153772722
OLSON,BRITNEY,054,01,0,206053806
ERICKSON,LEONTINE,020,02,0,076219800
FRYE,TONYA,042,02,1,510716695
GILBERT,LAVERNE,049,01,1,146284746
CHAVEZ,BRITTANY,041,01,0,431029401
LONG,EUGENIA,003,03,1,164621351
